,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
22504,-1.0,562600.0,PINA_COLADAS,15074.0,85.0,,,,,15077.0,85.0,,,,,15075.5,-102580.0
22509,-1.0,562700.0,PINA_COLADAS,15074.0,85.0,,,,,15077.0,85.0,,,,,15075.5,-103184.0
22514,-1.0,562800.0,PINA_COLADAS,15076.0,85.0,,,,,15079.0,85.0,,,,,15077.5,-105596.0
22517,-1.0,562900.0,PINA_COLADAS,15075.0,100.0,,,,,15078.0,100.0,,,,,15076.5,-104866.0
22520,-1.0,563000.0,PINA_COLADAS,15075.0,25.0,15074.0,57.0,,,15077.0,25.0,15078.0,57.0,,,15076.0,-103780.0
22525,-1.0,563100.0,PINA_COLADAS,15073.0,104.0,,,,,15076.0,104.0,,,,,15074.5,-101218.0
22530,-1.0,563200.0,PINA_COLADAS,15072.0,99.0,,,,,15075.0,26.0,15076.0,73.0,,,15073.5,-100444.0
22535,-1.0,563300.0,PINA_COLADAS,15073.0,21.0,15072.0,71.0,,,15075.0,21.0,15076.0,71.0,,,15074.0,-100648.0
22537,-1.0,563400.0,PINA_COLADAS,15073.0,100.0,,,,,15076.0,31.0,15077.0,69.0,,,15074.5,-102090.0
22543,-1.0,563500.0,PINA_COLADAS,15074.0,81.0,,,,,15077.0,81.0,,,,,15075.5,-102930.0
22547,-1.0,563600.0,PINA_COLADAS,15075.0,109.0,,,,,15078.0,109.0,,,,,15076.5,-104152.0
22551,-1.0,563700.0,PINA_COLADAS,15078.0,114.0,,,,,15081.0,114.0,,,,,15079.5,-108952.0
22553,-1.0,563800.0,PINA_COLADAS,15082.0,39.0,15081.0,66.0,,,15083.0,21.0,15085.0,105.0,,,15082.5,-114716.0
22559,-1.0,563900.0,PINA_COLADAS,15082.0,75.0,,,,,15085.0,75.0,,,,,15083.5,-114938.0
22563,-1.0,564000.0,PINA_COLADAS,15082.0,112.0,,,,,15085.0,112.0,,,,,15083.5,-114992.0
22567,-1.0,564100.0,PINA_COLADAS,15082.0,30.0,15081.0,63.0,,,15084.0,30.0,15085.0,63.0,,,15083.0,-114402.0
22569,-1.0,564200.0,PINA_COLADAS,15086.0,88.0,,,,,15089.0,88.0,,,,,15087.5,-121562.0
22575,-1.0,564300.0,PINA_COLADAS,15088.0,28.0,15087.0,53.0,,,15090.0,28.0,15091.0,53.0,,,15089.0,-123698.0
22577,-1.0,564400.0,PINA_COLADAS,15089.0,36.0,15088.0,67.0,,,15092.0,103.0,,,,,15090.5,-125380.0
22580,-1.0,564500.0,PINA_COLADAS,15086.0,72.0,,,,,15089.0,20.0,15090.0,52.0,,,15087.5,-121888.0
22585,-1.0,564600.0,PINA_COLADAS,15090.0,108.0,,,,,15093.0,108.0,,,,,15091.5,-127728.0
22591,-1.0,564700.0,PINA_COLADAS,15089.0,84.0,,,,,15092.0,84.0,,,,,15090.5,-125850.0
22592,-1.0,564800.0,PINA_COLADAS,15088.0,85.0,,,,,15091.0,85.0,,,,,15089.5,-124750.0
22596,-1.0,564900.0,PINA_COLADAS,15086.0,103.0,,,,,15089.0,32.0,15090.0,71.0,,,15087.5,-121850.0
22601,-1.0,565000.0,PINA_COLADAS,15086.0,102.0,,,,,15087.0,28.0,15089.0,30.0,15090.0,72.0,15086.5,-121872.0
22607,-1.0,565100.0,PINA_COLADAS,15085.0,22.0,15084.0,69.0,,,15088.0,91.0,,,,,15086.5,-119294.0
22608,-1.0,565200.0,PINA_COLADAS,15084.0,85.0,,,,,15087.0,85.0,,,,,15085.5,-118376.0
22612,-1.0,565300.0,PINA_COLADAS,15083.0,35.0,15082.0,59.0,,,15085.0,35.0,15086.0,59.0,,,15084.0,-115840.0
22618,-1.0,565400.0,PINA_COLADAS,15080.0,98.0,,,,,15083.0,98.0,,,,,15081.5,-112472.0
22622,-1.0,565500.0,PINA_COLADAS,15082.0,31.0,15081.0,64.0,,,15084.0,31.0,15085.0,64.0,,,15083.0,-114424.0
22625,-1.0,565600.0,PINA_COLADAS,15082.0,94.0,,,,,15085.0,94.0,,,,,15083.5,-115266.0
22628,-1.0,565700.0,PINA_COLADAS,15079.0,33.0,15078.0,82.0,,,15081.0,30.0,15082.0,52.0,,,15080.0,-109654.0
22634,-1.0,565800.0,PINA_COLADAS,15079.0,78.0,,,,,15082.0,78.0,,,,,15080.5,-110588.0
22638,-1.0,565900.0,PINA_COLADAS,15082.0,79.0,,,,,15085.0,79.0,,,,,15083.5,-115194.0
22640,-1.0,566000.0,PINA_COLADAS,15082.0,40.0,15081.0,53.0,,,15084.0,40.0,15085.0,53.0,,,15083.0,-114494.0
22644,-1.0,566100.0,PINA_COLADAS,15081.0,12.0,15080.0,21.0,15079.0,63.0,15082.0,21.0,15083.0,63.0,,,15081.5,-111260.0
22650,-1.0,566200.0,PINA_COLADAS,15079.0,94.0,,,,,15082.0,94.0,,,,,15080.5,-110688.0
22654,-1.0,566300.0,PINA_COLADAS,15080.0,34.0,15079.0,95.0,,,15082.0,20.0,15083.0,75.0,,,15081.0,-111092.0
22656,-1.0,566400.0,PINA_COLADAS,15077.0,35.0,15076.0,50.0,,,15079.0,35.0,15080.0,50.0,,,15078.0,-106674.0
22660,-1.0,566500.0,PINA_COLADAS,15075.0,80.0,,,,,15078.0,80.0,,,,,15076.5,-104380.0
22667,-1.0,566600.0,PINA_COLADAS,15078.0,23.0,15077.0,66.0,,,15080.0,23.0,15081.0,66.0,,,15079.0,-108424.0
22669,-1.0,566700.0,PINA_COLADAS,15075.0,22.0,15074.0,72.0,,,15078.0,94.0,,,,,15076.5,-104024.0
22672,-1.0,566800.0,PINA_COLADAS,15077.0,20.0,15076.0,74.0,,,15079.0,20.0,15080.0,74.0,,,15078.0,-106900.0
22676,-1.0,566900.0,PINA_COLADAS,15076.0,99.0,,,,,15079.0,99.0,,,,,15077.5,-106394.0
22681,-1.0,567000.0,PINA_COLADAS,15079.0,74.0,,,,,15082.0,74.0,,,,,15080.5,-111044.0
22685,-1.0,567100.0,PINA_COLADAS,15079.0,103.0,,,,,15082.0,103.0,,,,,15080.5,-110960.0
22688,-1.0,567200.0,PINA_COLADAS,15081.0,38.0,15080.0,62.0,,,15083.0,38.0,15084.0,62.0,,,15082.0,-112824.0
22692,-1.0,567300.0,PINA_COLADAS,15081.0,35.0,15080.0,63.0,,,15083.0,35.0,15084.0,63.0,,,15082.0,-112902.0
22697,-1.0,567400.0,PINA_COLADAS,15085.0,33.0,15084.0,60.0,,,15087.0,33.0,15088.0,60.0,,,15086.0,-118934.0
22701,-1.0,567500.0,PINA_COLADAS,15085.0,40.0,15084.0,110.0,,,15087.0,110.0,,,,,15086.0,-118180.0
22704,-1.0,567600.0,PINA_COLADAS,15087.0,78.0,,,,,15090.0,78.0,,,,,15088.5,-122668.0
22709,-1.0,567700.0,PINA_COLADAS,15084.0,29.0,15083.0,64.0,,,15086.0,29.0,15087.0,64.0,,,15085.0,-117548.0
22715,-1.0,567800.0,PINA_COLADAS,15083.0,85.0,,,,,15086.0,85.0,,,,,15084.5,-116864.0
22717,-1.0,567900.0,PINA_COLADAS,15085.0,102.0,,,,,15088.0,102.0,,,,,15086.5,-119394.0
22721,-1.0,568000.0,PINA_COLADAS,15088.0,91.0,,,,,15091.0,91.0,,,,,15089.5,-124254.0
22725,-1.0,568100.0,PINA_COLADAS,15085.0,103.0,,,,,15088.0,103.0,,,,,15086.5,-119644.0
22731,-1.0,568200.0,PINA_COLADAS,15087.0,104.0,,,,,15090.0,104.0,,,,,15088.5,-122970.0
22733,-1.0,568300.0,PINA_COLADAS,15089.0,25.0,15088.0,63.0,,,15092.0,88.0,,,,,15090.5,-125310.0
22737,-1.0,568400.0,PINA_COLADAS,15090.0,77.0,,,,,15093.0,77.0,,,,,15091.5,-127434.0
22741,-1.0,568500.0,PINA_COLADAS,15091.0,23.0,15090.0,74.0,,,15093.0,23.0,15094.0,74.0,,,15092.0,-128178.0
22747,-1.0,568600.0,PINA_COLADAS,15088.0,98.0,,,,,15091.0,25.0,15092.0,73.0,,,15089.5,-124848.0
22749,-1.0,568700.0,PINA_COLADAS,15086.0,107.0,,,,,15089.0,107.0,,,,,15087.5,-121242.0
22752,-1.0,568800.0,PINA_COLADAS,15087.0,105.0,,,,,15090.0,105.0,,,,,15088.5,-123268.0
22758,-1.0,568900.0,PINA_COLADAS,15092.0,27.0,15091.0,61.0,,,15094.0,27.0,15095.0,61.0,,,15093.0,-129632.0
22762,-1.0,569000.0,PINA_COLADAS,15090.0,101.0,,,,,15091.0,24.0,15093.0,101.0,,,15090.5,-127822.0
22765,-1.0,569100.0,PINA_COLADAS,15093.0,101.0,,,,,15096.0,101.0,,,,,15094.5,-131786.0
22768,-1.0,569200.0,PINA_COLADAS,15090.0,89.0,,,,,15093.0,89.0,,,,,15091.5,-127570.0
22773,-1.0,569300.0,PINA_COLADAS,15091.0,113.0,,,,,15094.0,113.0,,,,,15092.5,-128950.0
22778,-1.0,569400.0,PINA_COLADAS,15093.0,23.0,15092.0,75.0,,,15096.0,98.0,,,,,15094.5,-131554.0
22781,-1.0,569500.0,PINA_COLADAS,15090.0,93.0,,,,,15093.0,93.0,,,,,15091.5,-127394.0
22784,-1.0,569600.0,PINA_COLADAS,15088.0,78.0,,,,,15091.0,78.0,,,,,15089.5,-124062.0
22790,-1.0,569700.0,PINA_COLADAS,15089.0,82.0,,,,,15092.0,82.0,,,,,15090.5,-126334.0
22794,-1.0,569800.0,PINA_COLADAS,15088.0,93.0,,,,,15091.0,93.0,,,,,15089.5,-124788.0
22799,-1.0,569900.0,PINA_COLADAS,15090.0,90.0,,,,,15093.0,40.0,15094.0,50.0,,,15091.5,-127984.0
22800,-1.0,570000.0,PINA_COLADAS,15090.0,83.0,,,,,15093.0,83.0,,,,,15091.5,-127586.0
22806,-1.0,570100.0,PINA_COLADAS,15090.0,86.0,,,,,15093.0,33.0,15094.0,53.0,,,15091.5,-127974.0
22810,-1.0,570200.0,PINA_COLADAS,15090.0,100.0,,,,,15093.0,100.0,,,,,15091.5,-127840.0
22814,-1.0,570300.0,PINA_COLADAS,15089.0,20.0,15088.0,51.0,,,15091.0,20.0,15092.0,51.0,,,15090.0,-125008.0
22816,-1.0,570400.0,PINA_COLADAS,15088.0,86.0,,,,,15091.0,86.0,,,,,15089.5,-124650.0
22822,-1.0,570500.0,PINA_COLADAS,15089.0,83.0,,,,,15092.0,83.0,,,,,15090.5,-125836.0
22826,-1.0,570600.0,PINA_COLADAS,15085.0,72.0,,,,,15088.0,20.0,15089.0,52.0,,,15086.5,-120254.0
22830,-1.0,570700.0,PINA_COLADAS,15086.0,100.0,,,,,15089.0,100.0,,,,,15087.5,-121516.0
22832,-1.0,570800.0,PINA_COLADAS,15089.0,96.0,,,,,15092.0,96.0,,,,,15090.5,-126192.0
22838,-1.0,570900.0,PINA_COLADAS,15088.0,76.0,,,,,15091.0,76.0,,,,,15089.5,-124666.0
22842,-1.0,571000.0,PINA_COLADAS,15088.0,69.0,15087.0,68.0,,,15090.0,38.0,15091.0,68.0,,,15089.0,-123588.0
22846,-1.0,571100.0,PINA_COLADAS,15083.0,39.0,15082.0,68.0,,,15086.0,107.0,,,,,15084.5,-116158.0
22848,-1.0,571200.0,PINA_COLADAS,15084.0,109.0,,,,,15087.0,109.0,,,,,15085.5,-118450.0
22853,-1.0,571300.0,PINA_COLADAS,15085.0,93.0,,,,,15088.0,93.0,,,,,15086.5,-119428.0
22858,-1.0,571400.0,PINA_COLADAS,15085.0,89.0,,,,,15088.0,89.0,,,,,15086.5,-120210.0
22861,-1.0,571500.0,PINA_COLADAS,15089.0,88.0,,,,,15092.0,88.0,,,,,15090.5,-126204.0
22864,-1.0,571600.0,PINA_COLADAS,15088.0,87.0,,,,,15091.0,87.0,,,,,15089.5,-124244.0
22869,-1.0,571700.0,PINA_COLADAS,15085.0,99.0,,,,,15088.0,99.0,,,,,15086.5,-119834.0
22874,-1.0,571800.0,PINA_COLADAS,15082.0,31.0,15081.0,73.0,,,15084.0,31.0,15085.0,73.0,,,15083.0,-114496.0
22877,-1.0,571900.0,PINA_COLADAS,15081.0,92.0,,,,,15084.0,92.0,,,,,15082.5,-113284.0
22880,-1.0,572000.0,PINA_COLADAS,15083.0,35.0,15082.0,56.0,,,15086.0,91.0,,,,,15084.5,-116114.0
22885,-1.0,572100.0,PINA_COLADAS,15081.0,82.0,,,,,15082.0,39.0,15084.0,82.0,,,15081.5,-113996.0
22891,-1.0,572200.0,PINA_COLADAS,15081.0,104.0,,,,,15084.0,104.0,,,,,15082.5,-113908.0
22895,-1.0,572300.0,PINA_COLADAS,15081.0,90.0,,,,,15084.0,90.0,,,,,15082.5,-113558.0
22897,-1.0,572400.0,PINA_COLADAS,15082.0,90.0,,,,,15085.0,29.0,15086.0,61.0,,,15083.5,-115704.0
22903,-1.0,572500.0,PINA_COLADAS,15081.0,31.0,15080.0,57.0,,,15083.0,31.0,15084.0,57.0,,,15082.0,-112902.0
22907,-1.0,572600.0,PINA_COLADAS,15081.0,83.0,,,,,15084.0,83.0,,,,,15082.5,-113624.0
22911,-1.0,572700.0,PINA_COLADAS,15082.0,74.0,,,,,15085.0,74.0,,,,,15083.5,-115584.0
22913,-1.0,572800.0,PINA_COLADAS,15077.0,103.0,,,,,15080.0,103.0,,,,,15078.5,-107706.0
22919,-1.0,572900.0,PINA_COLADAS,15077.0,74.0,,,,,15080.0,74.0,,,,,15078.5,-107252.0
22923,-1.0,573000.0,PINA_COLADAS,15081.0,39.0,15080.0,52.0,,,15083.0,39.0,15084.0,52.0,,,15082.0,-112786.0
22927,-1.0,573100.0,PINA_COLADAS,15078.0,22.0,15077.0,73.0,,,15081.0,95.0,,,,,15079.5,-108464.0
22929,-1.0,573200.0,PINA_COLADAS,15076.0,25.0,15075.0,64.0,,,15078.0,25.0,15079.0,64.0,,,15077.0,-105300.0
22935,-1.0,573300.0,PINA_COLADAS,15076.0,91.0,,,,,15079.0,91.0,,,,,15077.5,-105764.0
22936,-1.0,573400.0,PINA_COLADAS,15077.0,92.0,,,,,15080.0,92.0,,,,,15078.5,-107142.0
22940,-1.0,573500.0,PINA_COLADAS,15076.0,78.0,,,,,15079.0,78.0,,,,,15077.5,-106354.0
22945,-1.0,573600.0,PINA_COLADAS,15076.0,93.0,,,,,15079.0,93.0,,,,,15077.5,-105750.0
22951,-1.0,573700.0,PINA_COLADAS,15076.0,110.0,,,,,15079.0,38.0,15080.0,72.0,,,15077.5,-106578.0
22952,-1.0,573800.0,PINA_COLADAS,15072.0,107.0,,,,,15075.0,107.0,,,,,15073.5,-99612.0
22956,-1.0,573900.0,PINA_COLADAS,15072.0,95.0,,,,,15075.0,95.0,,,,,15073.5,-99450.0
22961,-1.0,574000.0,PINA_COLADAS,15072.0,80.0,,,,,15075.0,80.0,,,,,15073.5,-99662.0
22966,-1.0,574100.0,PINA_COLADAS,15072.0,84.0,,,,,15075.0,27.0,15076.0,57.0,,,15073.5,-100376.0
22968,-1.0,574200.0,PINA_COLADAS,15073.0,37.0,15072.0,93.0,,,15075.0,93.0,,,,,15074.0,-99764.0
22972,-1.0,574300.0,PINA_COLADAS,15073.0,105.0,,,,,15076.0,34.0,15077.0,71.0,,,15074.5,-101914.0
22979,-1.0,574400.0,PINA_COLADAS,15075.0,103.0,,,,,15078.0,103.0,,,,,15076.5,-104628.0
22982,-1.0,574500.0,PINA_COLADAS,15075.0,99.0,,,,,15078.0,99.0,,,,,15076.5,-104532.0
22984,-1.0,574600.0,PINA_COLADAS,15074.0,111.0,,,,,15077.0,111.0,,,,,15075.5,-103096.0
22988,-1.0,574700.0,PINA_COLADAS,15073.0,36.0,15072.0,34.0,15071.0,61.0,15074.0,34.0,15075.0,61.0,,,15073.5,-99220.0
22994,-1.0,574800.0,PINA_COLADAS,15072.0,107.0,,,,,15075.0,107.0,,,,,15073.5,-99644.0
22998,-1.0,574900.0,PINA_COLADAS,15073.0,77.0,,,,,15076.0,77.0,,,,,15074.5,-101782.0
23000,-1.0,575000.0,PINA_COLADAS,15076.0,93.0,,,,,15077.0,25.0,15079.0,93.0,,,15076.5,-105850.0
23004,-1.0,575100.0,PINA_COLADAS,15076.0,104.0,,,,,15079.0,104.0,,,,,15077.5,-106170.0
23010,-1.0,575200.0,PINA_COLADAS,15078.0,22.0,15077.0,70.0,,,15080.0,22.0,15081.0,70.0,,,15079.0,-108192.0
23014,-1.0,575300.0,PINA_COLADAS,15077.0,104.0,,,,,15080.0,104.0,,,,,15078.5,-107822.0
23016,-1.0,575400.0,PINA_COLADAS,15079.0,92.0,,,,,15082.0,92.0,,,,,15080.5,-110962.0
23020,-1.0,575500.0,PINA_COLADAS,15079.0,28.0,15078.0,53.0,,,15081.0,28.0,15082.0,53.0,,,15080.0,-109830.0
23026,-1.0,575600.0,PINA_COLADAS,15080.0,103.0,,,,,15083.0,103.0,,,,,15081.5,-111890.0
23029,-1.0,575700.0,PINA_COLADAS,15081.0,85.0,,,,,15084.0,85.0,,,,,15082.5,-113662.0
23032,-1.0,575800.0,PINA_COLADAS,15084.0,29.0,15083.0,89.0,,,15086.0,89.0,,,,,15085.0,-116722.0
23036,-1.0,575900.0,PINA_COLADAS,15084.0,103.0,,,,,15087.0,103.0,,,,,15085.5,-118240.0
23041,-1.0,576000.0,PINA_COLADAS,15083.0,84.0,,,,,15086.0,84.0,,,,,15084.5,-117176.0
23045,-1.0,576100.0,PINA_COLADAS,15081.0,80.0,,,,,15084.0,20.0,15085.0,60.0,,,15082.5,-114218.0
23048,-1.0,576200.0,PINA_COLADAS,15082.0,35.0,15081.0,58.0,,,15084.0,35.0,15085.0,58.0,,,15083.0,-114514.0
23052,-1.0,576300.0,PINA_COLADAS,15081.0,86.0,,,,,15084.0,30.0,15085.0,56.0,,,15082.5,-114144.0
23057,-1.0,576400.0,PINA_COLADAS,15083.0,96.0,,,,,15086.0,96.0,,,,,15084.5,-117046.0
23061,-1.0,576500.0,PINA_COLADAS,15082.0,94.0,,,,,15085.0,94.0,,,,,15083.5,-115392.0
23066,-1.0,576600.0,PINA_COLADAS,15083.0,21.0,15082.0,35.0,15081.0,71.0,15084.0,35.0,15085.0,71.0,,,15083.5,-114508.0
23069,-1.0,576700.0,PINA_COLADAS,15083.0,88.0,,,,,15086.0,88.0,,,,,15084.5,-116298.0
23075,-1.0,576800.0,PINA_COLADAS,15083.0,89.0,,,,,15086.0,89.0,,,,,15084.5,-117080.0
23077,-1.0,576900.0,PINA_COLADAS,15087.0,33.0,15086.0,50.0,,,15090.0,83.0,,,,,15088.5,-122390.0
23081,-1.0,577000.0,PINA_COLADAS,15086.0,29.0,15085.0,68.0,,,15087.0,32.0,15089.0,97.0,,,15086.5,-120822.0
23085,-1.0,577100.0,PINA_COLADAS,15083.0,87.0,,,,,15086.0,29.0,15087.0,58.0,,,15084.5,-117302.0
23091,-1.0,577200.0,PINA_COLADAS,15085.0,29.0,15084.0,63.0,,,15088.0,92.0,,,,,15086.5,-119284.0
23093,-1.0,577300.0,PINA_COLADAS,15083.0,103.0,,,,,15086.0,103.0,,,,,15084.5,-116312.0
23097,-1.0,577400.0,PINA_COLADAS,15080.0,86.0,,,,,15083.0,86.0,,,,,15081.5,-112510.0
23101,-1.0,577500.0,PINA_COLADAS,15082.0,30.0,15081.0,57.0,,,15085.0,87.0,,,,,15083.5,-114734.0
23107,-1.0,577600.0,PINA_COLADAS,15081.0,65.0,,,,,15084.0,80.0,,,,,15082.5,-114060.0
23110,-1.0,577700.0,PINA_COLADAS,15081.0,101.0,,,,,15084.0,101.0,,,,,15082.5,-113452.0
23112,-1.0,577800.0,PINA_COLADAS,15081.0,88.0,,,,,15084.0,88.0,,,,,15082.5,-113940.0
23117,-1.0,577900.0,PINA_COLADAS,15085.0,95.0,,,,,15088.0,95.0,,,,,15086.5,-119520.0
23122,-1.0,578000.0,PINA_COLADAS,15084.0,40.0,15083.0,40.0,15082.0,74.0,15085.0,40.0,15086.0,74.0,,,15084.5,-116146.0
23125,-1.0,578100.0,PINA_COLADAS,15084.0,91.0,,,,,15087.0,91.0,,,,,15085.5,-117902.0
23128,-1.0,578200.0,PINA_COLADAS,15081.0,33.0,15080.0,54.0,,,15083.0,33.0,15084.0,54.0,,,15082.0,-113016.0
23133,-1.0,578300.0,PINA_COLADAS,15083.0,95.0,,,,,15086.0,95.0,,,,,15084.5,-116370.0
23138,-1.0,578400.0,PINA_COLADAS,15089.0,98.0,,,,,15092.0,98.0,,,,,15090.5,-125954.0
23142,-1.0,578500.0,PINA_COLADAS,15091.0,92.0,,,,,15094.0,92.0,,,,,15092.5,-129392.0
23144,-1.0,578600.0,PINA_COLADAS,15092.0,109.0,,,,,15095.0,109.0,,,,,15093.5,-130624.0
23150,-1.0,578700.0,PINA_COLADAS,15093.0,88.0,,,,,15096.0,88.0,,,,,15094.5,-132262.0
23154,-1.0,578800.0,PINA_COLADAS,15088.0,99.0,,,,,15091.0,99.0,,,,,15089.5,-124580.0
23159,-1.0,578900.0,PINA_COLADAS,15088.0,24.0,15087.0,35.0,15086.0,56.0,15090.0,91.0,,,,,15089.0,-122364.0
23160,-1.0,579000.0,PINA_COLADAS,15082.0,35.0,15081.0,65.0,,,15083.0,24.0,15085.0,100.0,,,15082.5,-114682.0
23166,-1.0,579100.0,PINA_COLADAS,15080.0,106.0,,,,,15083.0,106.0,,,,,15081.5,-111782.0
23170,-1.0,579200.0,PINA_COLADAS,15079.0,32.0,15078.0,72.0,,,15082.0,104.0,,,,,15080.5,-110006.0
23174,-1.0,579300.0,PINA_COLADAS,15077.0,99.0,,,,,15080.0,35.0,15081.0,64.0,,,15078.5,-108064.0
23176,-1.0,579400.0,PINA_COLADAS,15079.0,38.0,15078.0,57.0,,,15081.0,38.0,15082.0,57.0,,,15080.0,-109910.0
23182,-1.0,579500.0,PINA_COLADAS,15078.0,107.0,,,,,15081.0,107.0,,,,,15079.5,-109476.0
23186,-1.0,579600.0,PINA_COLADAS,15080.0,38.0,15079.0,61.0,,,15082.0,38.0,15083.0,61.0,,,15081.0,-111452.0
23190,-1.0,579700.0,PINA_COLADAS,15082.0,86.0,,,,,15085.0,86.0,,,,,15083.5,-115426.0
23192,-1.0,579800.0,PINA_COLADAS,15079.0,95.0,,,,,15082.0,21.0,15083.0,74.0,,,15080.5,-111122.0
23199,-1.0,579900.0,PINA_COLADAS,15078.0,98.0,,,,,15081.0,98.0,,,,,15079.5,-108828.0
23202,-1.0,580000.0,PINA_COLADAS,15078.0,94.0,,,,,15081.0,94.0,,,,,15079.5,-109322.0
23205,-1.0,580100.0,PINA_COLADAS,15077.0,90.0,,,,,15080.0,90.0,,,,,15078.5,-107864.0
23208,-1.0,580200.0,PINA_COLADAS,15077.0,89.0,,,,,15080.0,89.0,,,,,15078.5,-107846.0
23213,-1.0,580300.0,PINA_COLADAS,15078.0,81.0,,,,,15081.0,81.0,,,,,15079.5,-108656.0
23218,-1.0,580400.0,PINA_COLADAS,15080.0,31.0,15079.0,54.0,,,15082.0,31.0,15083.0,54.0,,,15081.0,-111242.0
23221,-1.0,580500.0,PINA_COLADAS,15078.0,81.0,,,,,15081.0,81.0,,,,,15079.5,-108696.0
23224,-1.0,580600.0,PINA_COLADAS,15078.0,24.0,15077.0,50.0,,,15080.0,24.0,15081.0,50.0,,,15079.0,-108216.0
23229,-1.0,580700.0,PINA_COLADAS,15079.0,83.0,,,,,15082.0,83.0,,,,,15080.5,-110868.0
23234,-1.0,580800.0,PINA_COLADAS,15080.0,94.0,,,,,15081.0,33.0,15083.0,94.0,,,15080.5,-111896.0
23237,-1.0,580900.0,PINA_COLADAS,15079.0,79.0,,,,,15082.0,21.0,15083.0,58.0,,,15080.5,-111188.0
23241,-1.0,581000.0,PINA_COLADAS,15076.0,104.0,,,,,15079.0,38.0,15080.0,66.0,,,15077.5,-106488.0
23247,-1.0,581100.0,PINA_COLADAS,15075.0,93.0,,,,,15078.0,93.0,,,,,15076.5,-103920.0
23251,-1.0,581200.0,PINA_COLADAS,15076.0,94.0,,,,,15079.0,94.0,,,,,15077.5,-105850.0
23255,-1.0,581300.0,PINA_COLADAS,15078.0,39.0,15077.0,68.0,,,15080.0,39.0,15081.0,68.0,,,15079.0,-108318.0
23257,-1.0,581400.0,PINA_COLADAS,15075.0,26.0,15074.0,57.0,,,15078.0,83.0,,,,,15076.5,-103856.0
23263,-1.0,581500.0,PINA_COLADAS,15077.0,109.0,,,,,15080.0,109.0,,,,,15078.5,-107398.0
23267,-1.0,581600.0,PINA_COLADAS,15079.0,28.0,15078.0,108.0,,,15081.0,108.0,,,,,15080.0,-108604.0
23271,-1.0,581700.0,PINA_COLADAS,15077.0,105.0,,,,,15080.0,105.0,,,,,15078.5,-107754.0
23273,-1.0,581800.0,PINA_COLADAS,15078.0,98.0,,,,,15081.0,98.0,,,,,15079.5,-108820.0
23279,-1.0,581900.0,PINA_COLADAS,15078.0,34.0,15077.0,61.0,,,15080.0,34.0,15081.0,61.0,,,15079.0,-108394.0
23283,-1.0,582000.0,PINA_COLADAS,15076.0,93.0,,,,,15079.0,93.0,,,,,15077.5,-106308.0
23287,-1.0,582100.0,PINA_COLADAS,15074.0,102.0,,,,,15077.0,28.0,15078.0,74.0,,,15075.5,-103390.0
23290,-1.0,582200.0,PINA_COLADAS,15075.0,24.0,15074.0,70.0,,,15077.0,24.0,15078.0,70.0,,,15076.0,-103628.0
23295,-1.0,582300.0,PINA_COLADAS,15073.0,89.0,,,,,15076.0,89.0,,,,,15074.5,-101286.0
23296,-1.0,582400.0,PINA_COLADAS,15074.0,98.0,,,,,15077.0,98.0,,,,,15075.5,-102502.0
23300,-1.0,582500.0,PINA_COLADAS,15072.0,91.0,,,,,15075.0,91.0,,,,,15073.5,-99732.0
23305,-1.0,582600.0,PINA_COLADAS,15074.0,85.0,,,,,15077.0,85.0,,,,,15075.5,-102400.0
23311,-1.0,582700.0,PINA_COLADAS,15072.0,92.0,,,,,15075.0,92.0,,,,,15073.5,-100006.0
23312,-1.0,582800.0,PINA_COLADAS,15072.0,95.0,,,,,15075.0,95.0,,,,,15073.5,-99774.0
23316,-1.0,582900.0,PINA_COLADAS,15074.0,24.0,15073.0,60.0,,,15076.0,24.0,15077.0,60.0,,,15075.0,-102176.0
23322,-1.0,583000.0,PINA_COLADAS,15077.0,22.0,15076.0,65.0,,,15078.0,26.0,15079.0,22.0,15080.0,65.0,15077.5,-106712.0
23326,-1.0,583100.0,PINA_COLADAS,15077.0,93.0,,,,,15080.0,93.0,,,,,15078.5,-107384.0
23328,-1.0,583200.0,PINA_COLADAS,15076.0,81.0,,,,,15079.0,30.0,15080.0,51.0,,,15077.5,-106502.0
23332,-1.0,583300.0,PINA_COLADAS,15072.0,97.0,,,,,15075.0,97.0,,,,,15073.5,-99610.0
23338,-1.0,583400.0,PINA_COLADAS,15073.0,20.0,15072.0,64.0,,,15076.0,84.0,,,,,15074.5,-100672.0
23342,-1.0,583500.0,PINA_COLADAS,15070.0,95.0,,,,,15073.0,95.0,,,,,15071.5,-96732.0
23344,-1.0,583600.0,PINA_COLADAS,15069.0,37.0,15068.0,75.0,,,15072.0,112.0,,,,,15070.5,-94420.0
23348,-1.0,583700.0,PINA_COLADAS,15064.0,25.0,15063.0,65.0,,,15067.0,90.0,,,,,15065.5,-86708.0
23354,-1.0,583800.0,PINA_COLADAS,15062.0,91.0,,,,,15065.0,91.0,,,,,15063.5,-84466.0
23358,-1.0,583900.0,PINA_COLADAS,15061.0,68.0,15060.0,75.0,,,15063.0,37.0,15064.0,75.0,,,15062.0,-81782.0
